codi,Municipi,RBM_pers17,mun,Nom.Municipi,Cens,Votants,perc_participacio,Abstenció.x,perc_abst,1rpartit,2npartit,3rpartit,4tpartit,Codi comarca,Nom comarca,Vots.valids,PSC,ERC,JxCAT,VOX,CUP,ECP,Cs,PP,PDeCAT,PSC.perc,ERC.perc,JxCAT.perc,VOX.perc,CUP.perc,ECP.perc,Cs.perc,PP.perc,PDeCAT.perc,CodiINE,Poblacio,Hombres,Mujeres,Nom Província,Codi Comarca,Nom Comarca,Nom Municipi,Població,Cens electoral,Participació 13:00,perc_13_part_1,Participació 18.00,perc_18_part_1,Participació 20.00,perc_20_part_1,Abstenció.y,Vots nuls,Vots en blanc,Vots vàlids,C's17,Cs17_p,PP17,PP17_p,JUNTS17,JUNTS17_p,ECP17,ECP17_p,ERC17,ERC17_p,CUP17,CUP17_p,PSC17,PSC17_p
43125,Riba-roja d'Ebre,15534,riba-roja d'ebre,Riba-roja d'Ebre,877,532,60.66,345,39.34,ERC,PSC,JxCat,CUP-G,30,Ribera d'Ebre,510,125,153,74,16,42,16,15,37,10,24.509803921568626,30,14.50980392156863,3.1372549019607843,8.235294117647058,3.1372549019607843,2.941176470588235,7.254901960784315,1.9607843137254901,431251,1110,583,527,Tarragona,30,Ribera d'Ebre,Riba-roja d'Ebre,1195,911,355,38.96816684961581,607,66.63007683863886,755,82.87596048298573,156,3,3,752,90,11.96808510638298,41,5.452127659574469,166,22.074468085106382,44,5.851063829787234,259,34.441489361702125,38,5.053191489361701,103,13.696808510638297
43126,"Riera de Gaià, La",14543,"riera de gaià, la","Riera de Gaià, la",1222,729,59.66,493,40.34,ERC,JxCat,PSC,CUP-G,36,Tarragonès,714,103,206,188,40,62,44,20,16,25,14.425770308123248,28.851540616246496,26.330532212885156,5.602240896358544,8.683473389355742,6.162464985994398,2.801120448179272,2.2408963585434174,3.5014005602240896,431264,1742,874,868,Tarragona,36,Tarragonès,"Riera de Gaià, la",1678,1175,370,31.48936170212766,833,70.8936170212766,976,83.06382978723404,199,4,2,972,200,20.5761316872428,19,1.954732510288066,281,28.909465020576132,56,5.761316872427984,261,26.851851851851855,54,5.555555555555555,88,9.053497942386832
43127,Riudecanyes,12672,riudecanyes,Riudecanyes,823,516,62.7,307,37.3,ERC,JxCat,CUP-G,PSC,8,Baix Camp,504,35,170,153,20,53,16,20,13,13,6.944444444444445,33.730158730158735,30.357142857142854,3.968253968253968,10.515873015873016,3.1746031746031744,3.968253968253968,2.579365079365079,2.579365079365079,431270,1146,611,535,Tarragona,8,Baix Camp,Riudecanyes,1142,741,296,39.94601889338731,547,73.8191632928475,633,85.4251012145749,108,1,4,632,87,13.765822784810128,8,1.2658227848101267,242,38.291139240506325,21,3.3227848101265818,208,32.91139240506329,34,5.379746835443038,25,3.9556962025316458
43128,Riudecols,14804,riudecols,Riudecols,915,501,54.75,414,45.25,ERC,JxCat,PSC,CUP-G,8,Baix Camp,484,100,168,103,14,49,20,6,4,10,20.66115702479339,34.710743801652896,21.280991735537192,2.8925619834710745,10.12396694214876,4.132231404958678,1.2396694214876034,0.8264462809917356,2.066115702479339,431286,1189,617,572,Tarragona,8,Baix Camp,Riudecols,1254,920,332,36.08695652173913,658,71.52173913043478,788,85.65217391304348,132,5,8,783,137,17.496807151979567,10,1.277139208173691,202,25.798212005108557,37,4.725415070242656,236,30.140485312899106,50,6.385696040868455,97,12.388250319284802
43129,Riudoms,12931,riudoms,Riudoms,4676,2555,54.64,2121,45.36,JxCat,ERC,PSC,CUP-G,8,Baix Camp,2487,284,702,825,150,212,57,69,52,63,11.419380780056294,28.22677925211098,33.17249698431846,6.031363088057901,8.5243264977885,2.2919179734620023,2.7744270205066344,2.0908725371934054,2.5331724969843186,431299,6569,3352,3217,Tarragona,8,Baix Camp,Riudoms,6546,4592,1600,34.84320557491289,3166,68.94599303135888,3852,83.8850174216028,740,16,16,3836,845,22.028154327424403,113,2.94577685088634,1459,38.034410844629825,123,3.206465067778937,851,22.18456725755996,177,4.6141814389989575,234,6.100104275286757
43130,Rocafort de Queralt,15041,rocafort de queralt,Rocafort de Queralt,177,123,69.49,54,30.51,ERC,JxCat,CUP-G,PSC,16,Conca de Barberà,120,6,49,39,3,10,2,4,4,3,5,40.833333333333336,32.5,2.5,8.333333333333332,1.6666666666666667,3.3333333333333335,3.3333333333333335,2.5,431303,211,114,97,Tarragona,16,Conca de Barberà,Rocafort de Queralt,256,186,85,45.69892473118279,140,75.26881720430107,163,87.63440860215054,23,0,1,163,11,6.748466257668712,7,4.294478527607362,73,44.785276073619634,2,1.2269938650306749,52,31.901840490797547,6,3.6809815950920246,11,6.748466257668712
43131,Roda de Berà,13486,roda de berà,Roda de Berà,5099,2210,43.34,2889,56.66,PSC,ERC,VOX,JxCat,36,Tarragonès,2159,601,427,248,342,64,126,161,121,38,27.83696155627605,19.777674849467346,11.486799444187124,15.840666975451597,2.9643353404353867,5.836035201482168,7.45715609078277,5.604446503010653,1.760074108383511,431310,6785,3463,3322,Tarragona,36,Tarragonès,Roda de Berà,6322,4706,1772,37.65405864853379,3024,64.25839354016149,3649,77.53931151721207,1057,26,15,3623,1366,37.70356058515043,196,5.409881313828319,499,13.773116202042507,252,6.955561689207839,611,16.864476952801546,66,1.8216947281258624,585,16.146839635661053
43132,Rodonyà,11656,rodonyà,Rodonyà,386,245,63.47,141,36.53,JxCat,ERC,PDeCAT,CUP-G,1,Alt Camp,241,17,64,68,16,24,7,6,2,27,7.053941908713693,26.556016597510375,28.21576763485477,6.639004149377594,9.95850622406639,2.904564315352697,2.4896265560165975,0.8298755186721992,11.20331950207469,431325,494,265,229,Tarragona,1,Alt Camp,Rodonyà,513,373,130,34.852546916890084,253,67.828418230563,312,83.6461126005362,61,2,2,310,38,12.258064516129032,4,1.2903225806451613,118,38.064516129032256,19,6.129032258064516,87,28.064516129032256,14,4.516129032258064,24,7.741935483870968
43133,Roquetes,12169,roquetes,Roquetes,5650,2580,45.66,3070,54.34,ERC,JxCat,PSC,CUP-G,9,Baix Ebre,2510,363,856,506,154,214,151,63,57,62,14.46215139442231,34.103585657370516,20.159362549800797,6.135458167330677,8.525896414342629,6.01593625498008,2.50996015936255,2.2709163346613543,2.4701195219123506,431331,8079,4170,3909,Tarragona,9,Baix Ebre,Roquetes,8287,5567,1722,30.932279504221306,3615,64.93623136339141,4380,78.67792347763607,1187,23,36,4357,775,17.78746844158825,189,4.337847142529263,1034,23.73192563690613,205,4.705072297452376,1507,34.58801927932063,189,4.337847142529263,395,9.065871012164333
43134,"Rourell, El",12387,"rourell, el","Rourell, el",293,179,61.09,114,38.91,ERC,JxCat,PSC,CUP-G,1,Alt Camp,174,26,39,39,16,16,4,9,4,10,14.942528735632186,22.413793103448278,22.413793103448278,9.195402298850574,9.195402298850574,2.2988505747126435,5.172413793103448,2.2988505747126435,5.747126436781609,431346,372,193,179,Tarragona,1,Alt Camp,"Rourell, el",394,270,106,39.25925925925926,209,77.4074074074074,237,87.77777777777777,33,0,2,237,47,19.831223628691983,11,4.641350210970464,58,24.47257383966245,7,2.9535864978902953,69,29.11392405063291,13,5.485232067510549,27,11.39240506329114
43135,Salomó,12167,salomó,Salomó,333,224,67.27,109,32.73,JxCat,ERC,CUP-G,PSC,36,Tarragonès,221,18,58,88,4,23,5,9,4,8,8.144796380090497,26.244343891402718,39.81900452488688,1.809954751131222,10.407239819004525,2.262443438914027,4.072398190045249,1.809954751131222,3.619909502262444,431359,549,286,263,Tarragona,36,Tarragonès,Salomó,539,344,136,39.53488372093023,250,72.67441860465115,295,85.75581395348837,49,0,1,295,37,12.54237288135593,7,2.3728813559322033,148,50.16949152542372,7,2.3728813559322033,66,22.372881355932204,14,4.745762711864407,14,4.745762711864407
43136,Sant Carles de la Ràpita,11783,sant carles de la ràpita,Sant Carles de la Ràpita,10594,4994,47.14,5600,52.86,ERC,JxCat,PSC,CUP-G,22,Montsià,4906,667,1632,1150,234,386,238,106,88,103,13.595597227884223,33.26538931920098,23.440684875662456,4.7696697920913165,7.867916836526702,4.8512026090501426,2.160619649408887,1.7937219730941705,2.099470036689768,431362,14953,7316,7637,Tarragona,22,Montsià,Sant Carles de la Ràpita,15003,10338,3708,35.86767266395821,6718,64.98355581350359,8082,78.17759721416134,2256,29,37,8053,1035,12.852353160312926,233,2.8933316776356635,2044,25.38184527505278,405,5.029181671426797,3287,40.81708679995033,308,3.824661616788774,677,8.406804917422079
43137,Sant Jaume dels Domenys,13116,sant jaume dels domenys,Sant Jaume dels Domenys,1930,1003,51.97,927,48.03,ERC,JxCat,PSC,CUP-G,12,Baix Penedès,980,177,245,234,91,93,28,44,23,21,18.06122448979592,25,23.877551020408163,9.285714285714286,9.489795918367347,2.857142857142857,4.489795918367347,2.3469387755102042,2.142857142857143,431378,2624,1348,1276,Tarragona,12,Baix Penedès,Sant Jaume dels Domenys,2493,1873,669,35.71809930592632,1295,69.14041644420715,1547,82.59476775226908,326,22,6,1525,426,27.934426229508198,33,2.1639344262295084,349,22.885245901639344,82,5.377049180327869,381,24.98360655737705,53,3.475409836065574,173,11.344262295081966
43138,Santa Bàrbara,11009,santa bàrbara,Santa Bàrbara,2644,1173,44.36,1471,55.64,ERC,JxCat,PSC,VOX,22,Montsià,1125,171,310,230,103,69,34,32,60,63,15.2,27.555555555555557,20.444444444444446,9.155555555555555,6.133333333333333,3.022222222222222,2.8444444444444446,5.333333333333334,5.6000000000000005,431384,3715,1886,1829,Tarragona,22,Montsià,Santa Bàrbara,3821,2663,768,28.839654524971834,1630,61.209162598573045,2074,77.88208787082237,589,24,19,2050,408,19.902439024390244,138,6.731707317073171,605,29.51219512195122,87,4.2439024390243905,539,26.29268292682927,67,3.2682926829268295,180,8.780487804878048
43139,Santa Coloma de Queralt,13889,santa coloma de queralt,Santa Coloma de Queralt,2013,1161,57.68,852,42.32,JxCat,ERC,CUP-G,PSC,16,Conca de Barberà,1135,80,344,413,33,127,22,12,24,55,7.048458149779736,30.30837004405286,36.38766519823788,2.907488986784141,11.189427312775331,1.9383259911894273,1.0572687224669604,2.1145374449339207,4.845814977973569,431397,2672,1341,1331,Tarragona,16,Conca de Barberà,Santa Coloma de Queralt,2931,2020,743,36.78217821782178,1414,70,1724,85.34653465346534,296,16,12,1708,178,10.421545667447308,36,2.107728337236534,818,47.89227166276346,32,1.873536299765808,430,25.175644028103044,95,5.562060889929742,95,5.562060889929742
43140,Santa Oliva,11548,santa oliva,Santa Oliva,2486,1153,46.38,1333,53.62,PSC,ERC,JxCat,VOX,12,Baix Penedès,1134,317,229,171,167,51,42,81,46,10,27.954144620811288,20.19400352733686,15.079365079365079,14.726631393298058,4.497354497354497,3.7037037037037033,7.142857142857142,4.056437389770723,0.8818342151675485,431401,3353,1714,1639,Tarragona,12,Baix Penedès,Santa Oliva,3287,2404,813,33.81863560732113,1719,71.50582362728785,1969,81.90515806988353,435,11,13,1958,731,37.334014300306436,82,4.187946884576098,241,12.308478038815117,135,6.894790602655772,361,18.437180796731358,55,2.8089887640449436,315,16.087844739530134
43141,Pontils,21218,pontils,Pontils,113,72,63.72,41,36.28,ERC,JxCat,PSC,CUP-G,16,Conca de Barberà,68,13,17,17,2,5,5,0,2,5,19.11764705882353,25,25,2.941176470588235,7.352941176470589,7.352941176470589,0,2.941176470588235,7.352941176470589,431418,122,66,56,Tarragona,16,Conca de Barberà,Pontils,123,101,40,39.603960396039604,70,69.3069306930693,86,85.14851485148515,15,1,1,85,13,15.294117647058824,2,2.3529411764705883,28,32.94117647058823,2,2.3529411764705883,25,29.411764705882355,3,3.5294117647058822,11,12.941176470588237
43142,Sarral,13209,sarral,Sarral,1077,599,55.62,478,44.38,JxCat,ERC,PSC,CUP-G,16,Conca de Barberà,588,47,184,204,22,43,13,8,12,42,7.993197278911565,31.292517006802722,34.69387755102041,3.741496598639456,7.312925170068027,2.2108843537414966,1.3605442176870748,2.0408163265306123,7.142857142857142,431423,1538,798,740,Tarragona,16,Conca de Barberà,Sarral,1595,1088,440,40.44117647058824,796,73.16176470588235,914,84.00735294117648,174,6,6,908,130,14.317180616740089,21,2.3127753303964758,394,43.392070484581495,27,2.973568281938326,219,24.11894273127753,43,4.73568281938326,63,6.938325991189427
43143,Savallà del Comtat,.,savallà del comtat,Savallà del Comtat,51,36,70.59,15,29.41,JxCat,ERC,PSC,PDeCAT,16,Conca de Barberà,36,4,11,12,0,1,2,1,0,4,11.11111111111111,30.555555555555557,33.33333333333333,0,2.7777777777777777,5.555555555555555,2.7777777777777777,0,11.11111111111111,431439,53,26,27,Tarragona,16,Conca de Barberà,Savallà del Comtat,65,55,18,32.72727272727273,37,67.27272727272727,49,89.0909090909091,6,0,1,49,2,4.081632653061225,0,0,26,53.06122448979592,2,4.081632653061225,11,22.448979591836736,1,2.0408163265306123,6,12.244897959183673
43144,"Secuita, La",15919,"secuita, la","Secuita, la",1248,742,59.46,506,40.54,JxCat,ERC,PSC,CUP-G,36,Tarragonès,730,117,181,185,72,72,27,26,21,15,16.027397260273972,24.794520547945208,25.34246575342466,9.863013698630137,9.863013698630137,3.6986301369863015,3.5616438356164384,2.8767123287671232,2.054794520547945,431444,1708,859,849,Tarragona,36,Tarragonès,"Secuita, la",1665,1247,479,38.412189254210105,908,72.81475541299119,1083,86.84843624699278,164,6,3,1077,253,23.491179201485608,24,2.2284122562674096,263,24.419684308263694,60,5.571030640668524,317,29.433611884865368,72,6.685236768802229,77,7.149489322191272
43145,"Selva del Camp, La",15522,"selva del camp, la","Selva del Camp, la",4280,2578,60.23,1702,39.77,JxCat,ERC,PSC,CUP-G,8,Baix Camp,2523,445,615,634,126,334,104,88,48,73,17.637732857709075,24.37574316290131,25.12881490289338,4.9940546967895365,13.238208481965913,4.122076892588189,3.48791121680539,1.9024970273483945,2.893380895759017,431457,5683,2867,2816,Tarragona,8,Baix Camp,"Selva del Camp, la",5598,4149,1495,36.03277898288744,2966,71.48710532658473,3566,85.94842130633887,583,16,10,3550,631,17.774647887323944,103,2.9014084507042255,1059,29.83098591549296,157,4.422535211267606,909,25.6056338028169,268,7.549295774647888,391,11.014084507042252
43146,Senan,.,senan,Senan,37,30,81.08,7,18.92,ERC,JxCat,CUP-G,PSC,16,Conca de Barberà,29,2,11,7,1,6,2,0,0,0,6.896551724137931,37.93103448275862,24.137931034482758,3.4482758620689653,20.689655172413794,6.896551724137931,0,0,0,431460,44,30,14,Tarragona,16,Conca de Barberà,Senan,53,42,12,28.57142857142857,21,50,37,88.09523809523809,5,0,1,37,2,5.405405405405405,0,0,10,27.027027027027028,2,5.405405405405405,12,32.432432432432435,8,21.62162162162162,2,5.405405405405405
43147,Solivella,16119,solivella,Solivella,530,375,70.75,155,29.25,JxCat,ERC,CUP-G,PDeCAT,16,Conca de Barberà,364,12,114,146,7,32,8,2,16,18,3.296703296703297,31.318681318681318,40.10989010989011,1.9230769230769231,8.791208791208792,2.197802197802198,0.5494505494505495,4.395604395604396,4.945054945054945,431476,632,333,299,Tarragona,16,Conca de Barberà,Solivella,653,514,224,43.57976653696498,380,73.92996108949417,459,89.29961089494164,55,6,4,453,23,5.077262693156733,21,4.635761589403973,219,48.34437086092716,4,0.8830022075055187,150,33.11258278145696,22,4.856512141280353,9,1.9867549668874174
43148,Tarragona,15819,tarragona,Tarragona,91026,47710,52.41,43316,47.59,PSC,ERC,JxCat,VOX,36,Tarragonès,47036,11520,8899,6721,5662,2630,2751,3339,3636,802,24.491878561102133,18.91955098222638,14.289055191768007,12.037588230291691,5.591461859001616,5.848711625138192,7.098817926694447,7.730249170847861,1.7050769623267286,431482,136496,66666,69830,Tarragona,36,Tarragonès,Tarragona,132199,90425,33276,36.79955764445673,62239,68.82941664362731,73674,81.47525573679845,16751,244,288,73430,25713,35.017023015116436,4417,6.015252621544328,11058,15.059240092605203,4757,6.478278632711426,13203,17.980389486585864,2586,3.5217213672885745,10448,14.228516954923057
43149,Tivenys,12168,tivenys,Tivenys,681,423,62.11,258,37.89,ERC,PSC,JxCat,VOX,9,Baix Ebre,413,108,141,69,27,23,11,9,5,9,26.150121065375302,34.14043583535109,16.707021791767556,6.5375302663438255,5.569007263922518,2.663438256658596,2.1791767554479415,1.2106537530266344,2.1791767554479415,431495,902,457,445,Tarragona,9,Baix Ebre,Tivenys,876,677,249,36.779911373707534,447,66.02658788774004,539,79.61595273264402,138,1,9,538,89,16.54275092936803,13,2.41635687732342,151,28.066914498141266,16,2.973977695167286,163,30.297397769516728,11,2.0446096654275094,81,15.055762081784389
43150,Tivissa,12833,tivissa,Tivissa,1219,834,68.42,385,31.58,ERC,JxCat,CUP-G,PSC,30,Ribera d'Ebre,809,52,258,210,28,97,49,9,35,49,6.427688504326329,31.89122373300371,25.95797280593325,3.4610630407911,11.990111248454882,6.056860321384425,1.1124845488257107,4.326328800988875,6.056860321384425,431508,1619,812,807,Tarragona,30,Ribera d'Ebre,Tivissa,1760,1259,480,38.12549642573471,935,74.26528991262907,1110,88.16521048451152,149,10,8,1100,92,8.363636363636363,56,5.090909090909091,371,33.72727272727273,56,5.090909090909091,373,33.909090909090914,91,8.272727272727273,48,4.363636363636364
43151,"Torre de Fontaubella, La",14747,"torre de fontaubella, la","Torre de Fontaubella, la",106,83,78.3,23,21.7,JxCat,CUP-G,ERC,PSC,29,Priorat,82,9,13,28,4,18,3,0,6,0,10.975609756097562,15.853658536585366,34.146341463414636,4.878048780487805,21.951219512195124,3.6585365853658534,0,7.317073170731707,0,431515,131,69,62,Tarragona,29,Priorat,"Torre de Fontaubella, la",126,116,54,46.55172413793103,96,82.75862068965517,106,91.37931034482759,10,0,2,106,15,14.150943396226415,3,2.8301886792452833,29,27.358490566037734,4,3.7735849056603774,34,32.075471698113205,17,16.037735849056602,2,1.8867924528301887
43152,"Torre de l'Espanyol, La",11970,"torre de l'espanyol, la","Torre de l'Espanyol, la",427,293,68.62,134,31.38,ERC,JxCat,PSC,CUP-G,30,Ribera d'Ebre,279,50,107,81,3,17,0,2,1,12,17.921146953405017,38.35125448028674,29.03225806451613,1.0752688172043012,6.093189964157706,0,0.7168458781362007,0.35842293906810035,4.301075268817205,431520,601,308,293,Tarragona,30,Ribera d'Ebre,"Torre de l'Espanyol, la",676,442,186,42.081447963800905,308,69.68325791855203,384,86.87782805429865,58,1,0,383,26,6.7885117493472595,8,2.088772845953003,140,36.55352480417754,15,3.91644908616188,156,40.73107049608355,11,2.8720626631853787,26,6.7885117493472595
43153,Torredembarra,13316,torredembarra,Torredembarra,11526,5459,47.36,6067,52.64,ERC,PSC,JxCat,VOX,36,Tarragonès,5361,1124,1331,982,527,340,295,347,190,108,20.96623764223093,24.827457563887336,18.317478082447305,9.83025554933781,6.342100354411491,5.5027047192687935,6.472673008767021,3.544114903935833,2.0145495243424736,431536,16567,8134,8433,Tarragona,36,Tarragonès,Torredembarra,15475,10888,3704,34.0191036002939,7095,65.16348273328435,8568,78.6921381337252,2320,58,38,8510,2568,30.17626321974148,323,3.7955346650998827,1665,19.565217391304348,512,6.016451233842538,1890,22.20916568742656,341,4.00705052878966,1073,12.608695652173912
43154,Torroja del Priorat,13872,torroja del priorat,Torroja del Priorat,121,99,81.82,22,18.18,ERC,CUP-G,JxCat,PSC,29,Priorat,98,5,46,17,2,19,4,1,2,1,5.1020408163265305,46.93877551020408,17.346938775510203,2.0408163265306123,19.387755102040817,4.081632653061225,1.0204081632653061,2.0408163265306123,1.0204081632653061,431541,152,85,67,Tarragona,29,Priorat,Torroja del Priorat,160,125,56,44.800000000000004,88,70.39999999999999,115,92,10,2,0,113,5,4.424778761061947,3,2.6548672566371683,35,30.973451327433626,5,4.424778761061947,48,42.47787610619469,14,12.389380530973451,3,2.6548672566371683
43155,Tortosa,13158,tortosa,Tortosa,22578,11041,48.9,11537,51.1,ERC,JxCat,PSC,CUP-G,9,Baix Ebre,10811,1834,2995,2126,625,759,724,379,306,698,16.964203126445287,27.70326519285912,19.665155859772455,5.781148829895477,7.020627139025066,6.6968828045509206,3.505688650448617,2.8304504671168256,6.4563870132272685,431554,33439,16594,16845,Tarragona,9,Baix Ebre,Tortosa,33932,22809,7262,31.838309439256435,14580,63.92213599894778,17580,77.07483887938972,5229,95,112,17485,3048,17.432084643980556,732,4.186445524735487,4811,27.515012868172718,953,5.450386045181585,5142,29.408064054904205,774,4.426651415498999,1803,10.311695739205033
43156,Ulldecona,10438,ulldecona,Ulldecona,3993,1994,49.94,1999,50.06,ERC,PSC,JxCat,VOX,22,Montsià,1958,375,547,370,167,130,85,64,115,34,19.152196118488256,27.936670071501535,18.896833503575078,8.529111338100103,6.639427987742594,4.341164453524004,3.268641470888662,5.873340143003064,1.7364657814096014,431567,6525,3494,3031,Tarragona,22,Montsià,Ulldecona,6904,3919,1449,36.973717785149276,2580,65.8331206940546,3126,79.76524623628477,793,14,28,3112,635,20.40488431876607,204,6.555269922879177,704,22.62210796915167,154,4.948586118251928,884,28.406169665809767,142,4.5629820051413885,342,10.989717223650386
43157,Ulldemolins,12954,ulldemolins,Ulldemolins,349,270,77.36,79,22.64,JxCat,ERC,CUP-G,PSC,29,Priorat,266,19,93,105,3,22,4,3,7,3,7.142857142857142,34.962406015037594,39.473684210526315,1.1278195488721803,8.270676691729323,1.5037593984962405,1.1278195488721803,2.631578947368421,1.1278195488721803,431573,398,226,172,Tarragona,29,Priorat,Ulldemolins,412,348,147,42.241379310344826,234,67.24137931034483,316,90.80459770114942,32,1,1,315,14,4.444444444444445,12,3.8095238095238098,146,46.34920634920635,5,1.5873015873015872,99,31.428571428571427,21,6.666666666666667,15,4.761904761904762
